
METEOCLIMAT FANTOMON (MCL), 14 Avril
VOUS POUVEZ UTILISER CES DONNEES DE TEMPERATURE A CONDITION QUE CELA NE SOIT PAS COMMERCIAL.

Fantomon, 2020. Données de http://www.meteostats.bzh/index.php. Tous droits réservés.

FORMAT DU FICHIER (DONNEE MANQUANTE: -9999):

01-06 ID: Numéro ID de la station
08-15 DATE : Date YYYYMMDD
17-21 TN   : Température Minimale de la journée en 0,1°C
23-27 Q_TN : validité de la tn (0='valide'; 9='manquant')

Voici les données de Toulouse (Numéro d'identification du lieu: 9).
ALTITUDE: 151m
LATITUDE: 43°37'24"N           LONGITUDE: 01°22'42"E

    ID,    DATE,   TN, Q_TN
     9,19130501,   69,    0
     9,19130502,   57,    0
     9,19130503,   55,    0
     9,19130504,   70,    0
     9,19130505,   62,    0
     9,19130506,   75,    0
     9,19130507,   62,    0
     9,19130508,   72,    0
     9,19130509,  113,    0
     9,19130510,   73,    0
     9,19130511,   56,    0
     9,19130512,   80,    0
     9,19130513,   68,    0
     9,19130514,   81,    0
     9,19130515,  119,    0
     9,19130516,  117,    0
     9,19130517,  119,    0
     9,19130518,  101,    0
     9,19130519,   80,    0
     9,19130520,   65,    0
     9,19130521,   76,    0
     9,19130522,  102,    0
     9,19130523,   89,    0
     9,19130524,  106,    0
     9,19130525,  118,    0
     9,19130526,  109,    0
     9,19130527,  116,    0
     9,19130528,  157,    0
     9,19130529,  155,    0
     9,19130530,  125,    0
     9,19130531,  112,    0
     9,19130601,  118,    0
     9,19130602,   91,    0
     9,19130603,   91,    0
     9,19130604,  106,    0
     9,19130605,  120,    0
     9,19130606,   91,    0
     9,19130607,   69,    0
     9,19130608,  128,    0
     9,19130609,  140,    0
     9,19130610,  125,    0
     9,19130611,  139,    0
     9,19130612,  147,    0
     9,19130613,  127,    0
     9,19130614,  121,    0
     9,19130615,  150,    0
     9,19130616,  153,    0
     9,19130617,  164,    0
     9,19130618,  151,    0
     9,19130619,  145,    0
     9,19130620,  128,    0
     9,19130621,  128,    0
     9,19130622,  138,    0
     9,19130623,  118,    0
     9,19130624,  151,    0
     9,19130625,  132,    0
     9,19130626,  123,    0
     9,19130627,  127,    0
     9,19130628,  140,    0
     9,19130629,  120,    0
     9,19130630,  148,    0
     9,19130701,  141,    0
     9,19130702,  118,    0
     9,19130703,  133,    0
     9,19130704,  126,    0
     9,19130705,  154,    0
     9,19130706,  146,    0
     9,19130707,  115,    0
     9,19130708,  103,    0
     9,19130709,  108,    0
     9,19130710,  127,    0
     9,19130711,  119,    0
     9,19130712,  110,    0
     9,19130713,  112,    0
     9,19130714,  159,    0
     9,19130715,  133,    0
     9,19130716,  130,    0
     9,19130717,  133,    0
     9,19130718,  132,    0
     9,19130719,  155,    0
     9,19130720,  148,    0
     9,19130721,  137,    0
     9,19130722,  141,    0
     9,19130723,  153,    0
     9,19130724,  130,    0
     9,19130725,  111,    0
     9,19130726,  132,    0
     9,19130727,  155,    0
     9,19130728,  169,    0
     9,19130729,  192,    0
     9,19130730,  166,    0
     9,19130731,  147,    0
     9,19130801,  133,    0
     9,19130802,  142,    0
     9,19130803,  157,    0
     9,19130804,  174,    0
     9,19130805,  185,    0
     9,19130806,  168,    0
     9,19130807,  147,    0
     9,19130808,  125,    0
     9,19130809,  131,    0
     9,19130810,  122,    0
     9,19130811,  136,    0
     9,19130812,  148,    0
     9,19130813,  147,    0
     9,19130814,  153,    0
     9,19130815,  168,    0
     9,19130816,  153,    0
     9,19130817,  148,    0
     9,19130818,  168,    0
     9,19130819,  165,    0
     9,19130820,  164,    0
     9,19130821,  140,    0
     9,19130822,  123,    0
     9,19130823,  142,    0
     9,19130824,  169,    0
     9,19130825,  160,    0
     9,19130826,  181,    0
     9,19130827,  180,    0
     9,19130828,  170,    0
     9,19130829,  148,    0
     9,19130830,  136,    0
     9,19130831,  144,    0
     9,19130901,  156,    0
     9,19130902,  162,    0
     9,19130903,  184,    0
     9,19130904,  172,    0
     9,19130905,  152,    0
     9,19130906,  134,    0
     9,19130907,  147,    0
     9,19130908,  150,    0
     9,19130909,  154,    0
     9,19130910,  136,    0
     9,19130911,  112,    0
     9,19130912,  114,    0
     9,19130913,  129,    0
     9,19130914,  106,    0
     9,19130915,   87,    0
     9,19130916,  115,    0
     9,19130917,   89,    0
     9,19130918,  100,    0
     9,19130919,  115,    0
     9,19130920,   96,    0
     9,19130921,  107,    0
     9,19130922,   95,    0
     9,19130923,   77,    0
     9,19130924,   94,    0
     9,19130925,  149,    0
     9,19130926,  129,    0
     9,19130927,  161,    0
     9,19130928,  161,    0
     9,19130929,  139,    0
     9,19130930,  121,    0
     9,19131001,  106,    0
     9,19131002,  105,    0
     9,19131003,  131,    0
     9,19131004,  125,    0
     9,19131005,  103,    0
     9,19131006,  100,    0
     9,19131007,  127,    0
     9,19131008,   96,    0
     9,19131009,   80,    0
     9,19131010,   65,    0
     9,19131011,   86,    0
     9,19131012,   98,    0
     9,19131013,   73,    0
     9,19131014,   61,    0
     9,19131015,   62,    0
     9,19131016,   84,    0
     9,19131017,   61,    0
     9,19131018,   87,    0
     9,19131019,   79,    0
     9,19131020,  114,    0
     9,19131021,   76,    0
     9,19131022,   47,    0
     9,19131023,   68,    0
     9,19131024,  156,    0
     9,19131025,  157,    0
     9,19131026,  139,    0
     9,19131027,  128,    0
     9,19131028,  153,    0
     9,19131029,  104,    0
     9,19131030,   72,    0
     9,19131031,   86,    0
     9,19131101,  121,    0
     9,19131102,   91,    0
     9,19131103,  106,    0
     9,19131104,  120,    0
     9,19131105,   95,    0
     9,19131106,   73,    0
     9,19131107,   73,    0
     9,19131108,   73,    0
     9,19131109,   71,    0
     9,19131110,   95,    0
     9,19131111,  117,    0
     9,19131112,  103,    0
     9,19131113,   82,    0
     9,19131114,   62,    0
     9,19131115,   96,    0
     9,19131116,   94,    0
     9,19131117,  109,    0
     9,19131118,  110,    0
     9,19131119,   80,    0
     9,19131120,   33,    0
     9,19131121,   33,    0
     9,19131122,   49,    0
     9,19131123,   34,    0
     9,19131124,   37,    0
     9,19131125,   72,    0
     9,19131126,   72,    0
     9,19131127,   92,    0
     9,19131128,   87,    0
     9,19131129,   87,    0
     9,19131130,   56,    0
     9,19131201,   50,    0
     9,19131202,   27,    0
     9,19131203,   10,    0
     9,19131204,   10,    0
     9,19131205,   36,    0
     9,19131206,   73,    0
     9,19131207,   91,    0
     9,19131208,   51,    0
     9,19131209,   24,    0
     9,19131210,   38,    0
     9,19131211,   61,    0
     9,19131212,   64,    0
     9,19131213,   58,    0
     9,19131214,    2,    0
     9,19131215,  -16,    0
     9,19131216,  -20,    0
     9,19131217,  -18,    0
     9,19131218,   33,    0
     9,19131219,   15,    0
     9,19131220,   -2,    0
     9,19131221,  -18,    0
     9,19131222,  -35,    0
     9,19131223,   28,    0
     9,19131224,   25,    0
     9,19131225,   -5,    0
     9,19131226,  -23,    0
     9,19131227,  -29,    0
     9,19131228,   17,    0
     9,19131229,   -6,    0
     9,19131230,  -18,    0
     9,19131231,  -46,    0
     9,19140101,  -73,    0
     9,19140102, -102,    0
     9,19140103,  -58,    0
     9,19140104,  -13,    0
     9,19140105,  -11,    0
     9,19140106,    4,    0
     9,19140107,   -6,    0
     9,19140108,  -29,    0
     9,19140109,  -25,    0
     9,19140110,   35,    0
     9,19140111,   29,    0
     9,19140112,  -16,    0
     9,19140113,  -49,    0
     9,19140114,  -67,    0
     9,19140115,  -95,    0
     9,19140116,  -75,    0
     9,19140117,  -52,    0
     9,19140118,  -73,    0
     9,19140119,  -95,    0
     9,19140120,  -92,    0
     9,19140121,  -92,    0
     9,19140122,  -98,    0
     9,19140123,  -66,    0
     9,19140124,  -28,    0
     9,19140125,  -45,    0
     9,19140126,  -22,    0
     9,19140127,  -27,    0
     9,19140128,   -1,    0
     9,19140129,   12,    0
     9,19140130,  -19,    0
     9,19140131,  -25,    0
     9,19140201,    3,    0
     9,19140202,   38,    0
     9,19140203,   37,    0
     9,19140204,   30,    0
     9,19140205,   38,    0
     9,19140206,   64,    0
     9,19140207,   46,    0
     9,19140208,   64,    0
     9,19140209,   84,    0
     9,19140210,   68,    0
     9,19140211,   66,    0
     9,19140212,   55,    0
     9,19140213,   25,    0
     9,19140214,   12,    0
     9,19140215,   47,    0
     9,19140216,   95,    0
     9,19140217,   78,    0
     9,19140218,   61,    0
     9,19140219,   61,    0
     9,19140220,   91,    0
     9,19140221,   88,    0
     9,19140222,   32,    0
     9,19140223,   23,    0
     9,19140224,   43,    0
     9,19140225,   37,    0
     9,19140226,   21,    0
     9,19140227,   19,    0
     9,19140228,   37,    0
     9,19140301,   46,    0
     9,19140302,   18,    0
     9,19140303,    6,    0
     9,19140304,   42,    0
     9,19140305,   70,    0
     9,19140306,   97,    0
     9,19140307,   94,    0
     9,19140308,   76,    0
     9,19140309,   60,    0
     9,19140310,   55,    0
     9,19140311,   25,    0
     9,19140312,    4,    0
     9,19140313,   33,    0
     9,19140314,   48,    0
     9,19140315,   57,    0
     9,19140316,   61,    0
     9,19140317,   34,    0
     9,19140318,   22,    0
     9,19140319,   28,    0
     9,19140320,   50,    0
     9,19140321,   27,    0
     9,19140322,   41,    0
     9,19140323,   48,    0
     9,19140324,   65,    0
     9,19140325,   77,    0
     9,19140326,   62,    0
     9,19140327,   46,    0
     9,19140328,   22,    0
     9,19140329,   56,    0
     9,19140330,   46,    0
     9,19140331,   50,    0
     9,19140401,   95,    0
     9,19140402,   97,    0
     9,19140403,   81,    0
     9,19140404,   49,    0
     9,19140405,   67,    0
     9,19140406,  103,    0
     9,19140407,   80,    0
     9,19140408,   61,    0
     9,19140409,   40,    0
     9,19140410,   67,    0
     9,19140411,  109,    0
     9,19140412,  106,    0
     9,19140413,  119,    0
     9,19140414,   79,    0
     9,19140415,   95,    0
     9,19140416,   48,    0
     9,19140417,   99,    0
     9,19140418,   77,    0
     9,19140419,   59,    0
     9,19140420,   56,    0
     9,19140421,   56,    0
     9,19140422,   60,    0
     9,19140423,   90,    0
     9,19140424,   99,    0
     9,19140425,   84,    0
     9,19140426,   86,    0
     9,19140427,   88,    0
     9,19140428,   75,    0
     9,19140429,  111,    0
     9,19140430,   85,    0
     9,19140501,   69,    0
     9,19140502,   76,    0
     9,19140503,  118,    0
     9,19140504,  109,    0
     9,19140505,  116,    0
     9,19140506,  106,    0
     9,19140507,  113,    0
     9,19140508,  111,    0
     9,19140509,   70,    0
     9,19140510,   69,    0
     9,19140511,   51,    0
     9,19140512,   85,    0
     9,19140513,   91,    0
     9,19140514,   65,    0
     9,19140515,   74,    0
     9,19140516,   94,    0
     9,19140517,   87,    0
     9,19140518,  108,    0
     9,19140519,   94,    0
     9,19140520,  116,    0
     9,19140521,  129,    0
     9,19140522,  124,    0
     9,19140523,  127,    0
     9,19140524,  120,    0
     9,19140525,   84,    0
     9,19140526,   68,    0
     9,19140527,   58,    0
     9,19140528,   72,    0
     9,19140529,   61,    0
     9,19140530,   56,    0
     9,19140531,   83,    0
     9,19140601,  113,    0
     9,19140602,  106,    0
     9,19140603,   84,    0
     9,19140604,  110,    0
     9,19140605,  130,    0
     9,19140606,  118,    0
     9,19140607,  118,    0
     9,19140608,   67,    0
     9,19140609,   48,    0
     9,19140610,   57,    0
     9,19140611,   91,    0
     9,19140612,  103,    0
     9,19140613,  109,    0
     9,19140614,  100,    0
     9,19140615,  114,    0
     9,19140616,  125,    0
     9,19140617,  118,    0
     9,19140618,  133,    0
     9,19140619,  132,    0
     9,19140620,  119,    0
     9,19140621,  123,    0
     9,19140622,  117,    0
     9,19140623,  106,    0
     9,19140624,  116,    0
     9,19140625,  141,    0
     9,19140626,  170,    0
     9,19140627,  160,    0
     9,19140628,  155,    0
     9,19140629,  169,    0
     9,19140630,  182,    0
     9,19140701,  169,    0
     9,19140702,  136,    0
     9,19140703,  140,    0
     9,19140704,  109,    0
     9,19140705,  111,    0
     9,19140706,  111,    0
     9,19140707,  110,    0
     9,19140708,  114,    0
     9,19140709,  144,    0
     9,19140710,  150,    0
     9,19140711,  147,    0
     9,19140712,  162,    0
     9,19140713,  173,    0
     9,19140714,  158,    0
     9,19140715,  168,    0
     9,19140716,  142,    0
     9,19140717,  130,    0
     9,19140718,  151,    0
     9,19140719,  139,    0
     9,19140720,  128,    0
     9,19140721,  127,    0
     9,19140722,  135,    0
     9,19140723,  132,    0
     9,19140724,  121,    0
     9,19140725,  140,    0
     9,19140726,  130,    0
     9,19140727,  126,    0
     9,19140728,  129,    0
     9,19140729,  122,    0
     9,19140730,  127,    0
     9,19140731,  109,    0
     9,19140801,  136,    0
     9,19140802,  164,    0
     9,19140803,  155,    0
     9,19140804,  150,    0
     9,19140805,  146,    0
     9,19140806,  134,    0
     9,19140807,  105,    0
     9,19140808,  138,    0
     9,19140809,  144,    0
     9,19140810,  148,    0
     9,19140811,  154,    0
     9,19140812,  159,    0
     9,19140813,  141,    0
     9,19140814,  151,    0
     9,19140815,  171,    0
     9,19140816,  137,    0
     9,19140817,  133,    0
     9,19140818,  132,    0
     9,19140819,  131,    0
     9,19140820,  159,    0
     9,19140821,  142,    0
     9,19140822,  136,    0
     9,19140823,  143,    0
     9,19140824,  144,    0
     9,19140825,  166,    0
     9,19140826,  154,    0
     9,19140827,  146,    0
     9,19140828,  137,    0
     9,19140829,  148,    0
     9,19140830,  146,    0
     9,19140831,  155,    0
     9,19140901,  156,    0
     9,19140902,  154,    0
     9,19140903,  150,    0
     9,19140904,  170,    0
     9,19140905,  162,    0
     9,19140906,  150,    0
     9,19140907,  159,    0
     9,19140908,  174,    0
     9,19140909,  143,    0
     9,19140910,  133,    0
     9,19140911,  147,    0
     9,19140912,  148,    0
     9,19140913,  162,    0
     9,19140914,  150,    0
     9,19140915,  135,    0
     9,19140916,  153,    0
     9,19140917,  140,    0
     9,19140918,  141,    0
     9,19140919,  111,    0
     9,19140920,  106,    0
     9,19140921,   70,    0
     9,19140922,   63,    0
     9,19140923,   65,    0
     9,19140924,   61,    0
     9,19140925,   71,    0
     9,19140926,   97,    0
     9,19140927,   91,    0
     9,19140928,   97,    0
     9,19140929,  110,    0
     9,19140930,   62,    0
     9,19141001,  125,    0
     9,19141002,  117,    0
     9,19141003,  117,    0
     9,19141004,   96,    0
     9,19141005,   92,    0
     9,19141006,   81,    0
     9,19141007,   76,    0
     9,19141008,   50,    0
     9,19141009,   60,    0
     9,19141010,   77,    0
     9,19141011,   59,    0
     9,19141012,   37,    0
     9,19141013,   98,    0
     9,19141014,   98,    0
     9,19141015,   70,    0
     9,19141016,   72,    0
     9,19141017,   85,    0
     9,19141018,   91,    0
     9,19141019,   54,    0
     9,19141020,   51,    0
     9,19141021,   31,    0
     9,19141022,   56,    0
     9,19141023,  105,    0
     9,19141024,  104,    0
     9,19141025,  107,    0
     9,19141026,  121,    0
     9,19141027,  101,    0
     9,19141028,   56,    0
     9,19141029,   53,    0
     9,19141030,   57,    0
     9,19141031,   56,    0
     9,19141101,   54,    0
     9,19141102,   34,    0
     9,19141103,   85,    0
     9,19141104,   95,    0
     9,19141105,   71,    0
     9,19141106,   99,    0
     9,19141107,  102,    0
     9,19141108,   63,    0
     9,19141109,   46,    0
     9,19141110,   45,    0
     9,19141111,   36,    0
     9,19141112,   55,    0
     9,19141113,   54,    0
     9,19141114,   62,    0
     9,19141115,   42,    0
     9,19141116,   73,    0
     9,19141117,    0,    0
     9,19141118,  -24,    0
     9,19141119,  -40,    0
     9,19141120,   -3,    0
     9,19141121,    3,    0
     9,19141122,   54,    0
     9,19141123,   55,    0
     9,19141124,   36,    0
     9,19141125,   10,    0
     9,19141126,   -4,    0
     9,19141127,   23,    0
     9,19141128,   44,    0
     9,19141129,   27,    0
     9,19141130,   18,    0
     9,19141201,   60,    0
     9,19141202,   49,    0
     9,19141203,   33,    0
     9,19141204,   11,    0
     9,19141205,   49,    0
     9,19141206,   88,    0
     9,19141207,   86,    0
     9,19141208,   91,    0
     9,19141209,   84,    0
     9,19141210,   53,    0
     9,19141211,   49,    0
     9,19141212,   41,    0
     9,19141213,   16,    0
     9,19141214,   51,    0
     9,19141215,   38,    0
     9,19141216,   39,    0
     9,19141217,    8,    0
     9,19141218,    2,    0
     9,19141219,   34,    0
     9,19141220,   43,    0
     9,19141221,   13,    0
     9,19141222,    6,    0
     9,19141223,   14,    0
     9,19141224,   -3,    0
     9,19141225,  -10,    0
     9,19141226,  -28,    0
     9,19141227,  -23,    0
     9,19141228,   50,    0
     9,19141229,   32,    0
     9,19141230,    6,    0
     9,19141231,   36,    0
     9,19220101,   29,    0
     9,19220102,   53,    0
     9,19220103,   96,    0
     9,19220104,   10,    0
     9,19220105,  -25,    0
     9,19220106,   -4,    0
     9,19220107,    7,    0
     9,19220108,   29,    0
     9,19220109,   60,    0
     9,19220110,   74,    0
     9,19220111,   73,    0
     9,19220112,   34,    0
     9,19220113,  -26,    0
     9,19220114,  -70,    0
     9,19220115,  -72,    0
     9,19220116,   -8,    0
     9,19220117,   17,    0
     9,19220118,   -4,    0
     9,19220119,  -54,    0
     9,19220120,    0,    0
     9,19220121,  -27,    0
     9,19220122,   -1,    0
     9,19220123,  -24,    0
     9,19220124,   52,    0
     9,19220125,   51,    0
     9,19220126,   76,    0
     9,19220127,   13,    0
     9,19220128,   46,    0
     9,19220129,   36,    0
     9,19220130,   67,    0
     9,19220131,   66,    0
     9,19220201,   59,    0
     9,19220202,   30,    0
     9,19220203,  106,    0
     9,19220204,   75,    0
     9,19220205,   36,    0
     9,19220206,   -3,    0
     9,19220207,  -74,    0
     9,19220208,  -87,    0
     9,19220209,   -4,    0
     9,19220210,   -2,    0
     9,19220211,  -38,    0
     9,19220212,    6,    0
     9,19220213,   50,    0
     9,19220214,   57,    0
     9,19220215,  -42,    0
     9,19220216,  -26,    0
     9,19220217,  -32,    0
     9,19220218,   12,    0
     9,19220219,   74,    0
     9,19220220,   83,    0
     9,19220221,    4,    0
     9,19220222,   49,    0
     9,19220223,   46,    0
     9,19220224,   51,    0
     9,19220225,    2,    0
     9,19220226,   20,    0
     9,19220227,   64,    0
     9,19220228,   36,    0
     9,19220301,   80,    0
     9,19220302,   56,    0
     9,19220303,   -7,    0
     9,19220304,   -2,    0
     9,19220305,    6,    0
     9,19220306,   40,    0
     9,19220307,   80,    0
     9,19220308,    3,    0
     9,19220309,   60,    0
     9,19220310,   15,    0
     9,19220311,   25,    0
     9,19220312,   -4,    0
     9,19220313,  114,    0
     9,19220314,   42,    0
     9,19220315,   22,    0
     9,19220316,   68,    0
     9,19220317,   24,    0
     9,19220318,   33,    0
     9,19220319,  104,    0
     9,19220320,   58,    0
     9,19220321,   44,    0
     9,19220322,    4,    0
     9,19220323,    8,    0
     9,19220324,   -4,    0
     9,19220325,   -6,    0
     9,19220326,   10,    0
     9,19220327,   14,    0
     9,19220328,   22,    0
     9,19220329,   14,    0
     9,19220330,  -25,    0
     9,19220331,    8,    0
     9,19220401,   11,    0
     9,19220402,   55,    0
     9,19220403,   99,    0
     9,19220404,   50,    0
     9,19220405,   46,    0
     9,19220406,   62,    0
     9,19220407,   78,    0
     9,19220408,  114,    0
     9,19220409,  113,    0
     9,19220410,   97,    0
     9,19220411,   68,    0
     9,19220412,   40,    0
     9,19220413,   75,    0
     9,19220414,  118,    0
     9,19220415,  120,    0
     9,19220416,   54,    0
     9,19220417,   32,    0
     9,19220418,   40,    0
     9,19220419,   39,    0
     9,19220420,   41,    0
     9,19220421,   78,    0
     9,19220422,   54,    0
     9,19220423,   66,    0
     9,19220424,   64,    0
     9,19220425,   56,    0
     9,19220426,   71,    0
     9,19220427,   76,    0
     9,19220428,   54,    0
     9,19220429,    9,    0
     9,19220430,   30,    0
     9,19220501,   58,    0
     9,19220502,   36,    0
     9,19220503,   84,    0
     9,19220504,   94,    0
     9,19220505,  107,    0
     9,19220506,   42,    0
     9,19220507,   38,    0
     9,19220508,   60,    0
     9,19220509,   78,    0
     9,19220510,   80,    0
     9,19220511,   82,    0
     9,19220512,  140,    0
     9,19220513,  117,    0
     9,19220514,  115,    0
     9,19220515,  107,    0
     9,19220516,  110,    0
     9,19220517,   74,    0
     9,19220518,  143,    0
     9,19220519,  126,    0
     9,19220520,  100,    0
     9,19220521,  124,    0
     9,19220522,  146,    0
     9,19220523,  118,    0
     9,19220524,   99,    0
     9,19220525,  138,    0
     9,19220526,  166,    0
     9,19220527,  162,    0
     9,19220528,  106,    0
     9,19220529,  115,    0
     9,19220530,  133,    0
     9,19220531,  168,    0
     9,19220601,  170,    0
     9,19220602,  158,    0
     9,19220603,  150,    0
     9,19220604,  138,    0
     9,19220605,  132,    0
     9,19220606,  174,    0
     9,19220607,  182,    0
     9,19220608,  125,    0
     9,19220609,  162,    0
     9,19220610,  138,    0
     9,19220611,  137,    0
     9,19220612,  130,    0
     9,19220613,  137,    0
     9,19220614,  140,    0
     9,19220615,  145,    0
     9,19220616,  138,    0
     9,19220617,  125,    0
     9,19220618,  119,    0
     9,19220619,  110,    0
     9,19220620,  118,    0
     9,19220621,  130,    0
     9,19220622,  166,    0
     9,19220623,  138,    0
     9,19220624,  102,    0
     9,19220625,  142,    0
     9,19220626,  114,    0
     9,19220627,   98,    0
     9,19220628,  120,    0
     9,19220629,  122,    0
     9,19220630,   98,    0
     9,19220701,   75,    0
     9,19220702,  142,    0
     9,19220703,  134,    0
     9,19220704,  152,    0
     9,19220705,  188,    0
     9,19220706,  157,    0
     9,19220707,  108,    0
     9,19220708,   99,    0
     9,19220709,  132,    0
     9,19220710,   88,    0
     9,19220711,  134,    0
     9,19220712,  151,    0
     9,19220713,  107,    0
     9,19220714,  140,    0
     9,19220715,  162,    0
     9,19220716,  117,    0
     9,19220717,   70,    0
     9,19220718,   81,    0
     9,19220719,  141,    0
     9,19220720,   96,    0
     9,19220721,  166,    0
     9,19220722,  170,    0
     9,19220723,  153,    0
     9,19220724,  151,    0
     9,19220725,  114,    0
     9,19220726,  103,    0
     9,19220727,  110,    0
     9,19220728,  156,    0
     9,19220729,  179,    0
     9,19220730,  136,    0
     9,19220731,  132,    0
     9,19220801,  186,    0
     9,19220802,  149,    0
     9,19220803,   86,    0
     9,19220804,  120,    0
     9,19220805,  150,    0
     9,19220806,  139,    0
     9,19220807,  169,    0
     9,19220808,  186,    0
     9,19220809,  171,    0
     9,19220810,  149,    0
     9,19220811,  112,    0
     9,19220812,  140,    0
     9,19220813,  155,    0
     9,19220814,  170,    0
     9,19220815,  153,    0
     9,19220816,   84,    0
     9,19220817,   81,    0
     9,19220818,  132,    0
     9,19220819,   96,    0
     9,19220820,  100,    0
     9,19220821,  150,    0
     9,19220822,  130,    0
     9,19220823,  150,    0
     9,19220824,  160,    0
     9,19220825,  140,    0
     9,19220826,  140,    0
     9,19220827,   86,    0
     9,19220828,  182,    0
     9,19220829,  174,    0
     9,19220830,  126,    0
     9,19220831,  147,    0
     9,19220901,   88,    0
     9,19220902,  103,    0
     9,19220903,  114,    0
     9,19220904,  134,    0
     9,19220905,   86,    0
     9,19220906,  119,    0
     9,19220907,   99,    0
     9,19220908,   85,    0
     9,19220909,   66,    0
     9,19220910,   59,    0
     9,19220911,   70,    0
     9,19220912,   72,    0
     9,19220913,   98,    0
     9,19220914,  107,    0
     9,19220915,  108,    0
     9,19220916,   84,    0
     9,19220917,   47,    0
     9,19220918,   76,    0
     9,19220919,   94,    0
     9,19220920,   70,    0
     9,19220921,   74,    0
     9,19220922,   90,    0
     9,19220923,  100,    0
     9,19220924,  142,    0
     9,19220925,  140,    0
     9,19220926,  120,    0
     9,19220927,  131,    0
     9,19220928,  120,    0
     9,19220929,  120,    0
     9,19220930,  107,    0
     9,19221001,   55,    0
     9,19221002,   87,    0
     9,19221003,   94,    0
     9,19221004,   84,    0
     9,19221005,   93,    0
     9,19221006,  130,    0
     9,19221007,  112,    0
     9,19221008,   98,    0
     9,19221009,   77,    0
     9,19221010,   57,    0
     9,19221011,   19,    0
     9,19221012,   11,    0
     9,19221013,   94,    0
     9,19221014,  123,    0
     9,19221015,  129,    0
     9,19221016,  124,    0
     9,19221017,  130,    0
     9,19221018,  139,    0
     9,19221019,   99,    0
     9,19221020,   85,    0
     9,19221021,  143,    0
     9,19221022,  102,    0
     9,19221023,  134,    0
     9,19221024,   67,    0
     9,19221025,   65,    0
     9,19221026,   18,    0
     9,19221027,    2,    0
     9,19221028,   88,    0
     9,19221029,  102,    0
     9,19221030,   79,    0
     9,19221031,   19,    0
     9,19221101,   25,    0
     9,19221102,  106,    0
     9,19221103,  106,    0
     9,19221104,   30,    0
     9,19221105,   -8,    0
     9,19221106,    8,    0
     9,19221107,   96,    0
     9,19221108,   69,    0
     9,19221109,  108,    0
     9,19221110,   19,    0
     9,19221111,   59,    0
     9,19221112,   90,    0
     9,19221113,   48,    0
     9,19221114,  -17,    0
     9,19221115,    3,    0
     9,19221116,   15,    0
     9,19221117,  -32,    0
     9,19221118,  -24,    0
     9,19221119,   12,    0
     9,19221120,  -42,    0
     9,19221121,  -34,    0
     9,19221122,  -27,    0
     9,19221123,   24,    0
     9,19221124,   24,    0
     9,19221125,   29,    0
     9,19221126,  -12,    0
     9,19221127,  -12,    0
     9,19221128,  -43,    0
     9,19221129,   -9,    0
     9,19221130,  -22,    0
     9,19221201,  -28,    0
     9,19221202,   28,    0
     9,19221203,    8,    0
     9,19221204,   29,    0
     9,19221205,   53,    0
     9,19221206,   48,    0
     9,19221207,   34,    0
     9,19221208,   10,    0
     9,19221209,   57,    0
     9,19221210,  -51,    0
     9,19221211,  -48,    0
     9,19221212,  -47,    0
     9,19221213,  -52,    0
     9,19221214,  -16,    0
     9,19221215,  -28,    0
     9,19221216,  -19,    0
     9,19221217,   20,    0
     9,19221218,   18,    0
     9,19221219,   19,    0
     9,19221220,   49,    0
     9,19221221,   20,    0
     9,19221222,    3,    0
     9,19221223,   14,    0
     9,19221224,  -13,    0
     9,19221225,   20,    0
     9,19221226,  -20,    0
     9,19221227,   35,    0
     9,19221228,    9,    0
     9,19221229,   36,    0
     9,19221230,   74,    0
     9,19221231,    0,    0
     9,19230101,   22,    0
     9,19230102,   -2,    0
     9,19230103,   59,    0
     9,19230104,   45,    0
     9,19230105,   17,    0
     9,19230106,   13,    0
     9,19230107,  -13,    0
     9,19230108,   24,    0
     9,19230109,   62,    0
     9,19230110,   37,    0
     9,19230111,   22,    0
     9,19230112,    1,    0
     9,19230113,   -1,    0
     9,19230114,  -17,    0
     9,19230115,    1,    0
     9,19230116,   34,    0
     9,19230117,   20,    0
     9,19230118,  -49,    0
     9,19230119,  -32,    0
     9,19230120,   -2,    0
     9,19230121,   -2,    0
     9,19230122,  -12,    0
     9,19230123,   -8,    0
     9,19230124,  -32,    0
     9,19230125,  -55,    0
     9,19230126,  -26,    0
     9,19230127,  -38,    0
     9,19230128,   -6,    0
     9,19230129,   18,    0
     9,19230130,   34,    0
     9,19230131,   55,    0
     9,19230201,   62,    0
     9,19230202,   57,    0
     9,19230203,   37,    0
     9,19230204,   14,    0
     9,19230205,   46,    0
     9,19230206,  -14,    0
     9,19230207,   14,    0
     9,19230208,   54,    0
     9,19230209,   39,    0
     9,19230210,   23,    0
     9,19230211,   45,    0
     9,19230212,   41,    0
     9,19230213,   68,    0
     9,19230214,   73,    0
     9,19230215,   -9,    0
     9,19230216,   51,    0
     9,19230217,   55,    0
     9,19230218,   27,    0
     9,19230219,   44,    0
     9,19230220,   40,    0
     9,19230221,   24,    0
     9,19230222,   16,    0
     9,19230223,   19,    0
     9,19230224,   59,    0
     9,19230225,   70,    0
     9,19230226,   73,    0
     9,19230227,   40,    0
     9,19230228,   42,    0
     9,19230301,   57,    0
     9,19230302,   66,    0
     9,19230303,   36,    0
     9,19230304,   37,    0
     9,19230305,   41,    0
     9,19230306,   -4,    0
     9,19230307,   75,    0
